Data from HR2001601__0__16-47-52-080.txt Node

Date: Tue Oct 24 16:47:52 CEST 2023
User: elyas
Spectrometer: HR200160
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2110
>>>>>Begin Spectral Data<<<<<
184.037	97.58
184.393	44.58
184.749	-1.42
185.104	-46.42
185.46	22.58
185.815	2.58
186.17	95.58
186.526	3.58
186.881	-35.42
187.237	-84.42
187.592	-76.42
187.947	-22.42
188.303	-166.42
188.658	-13.42
189.013	98.58
189.369	-88.42
189.724	-93.42
190.079	35.58
190.435	-39.42
190.79	-110.42
191.145	-165.42
191.5	-121.42
191.855	-2.42
192.21	-146.42
192.566	-116.42
192.921	-48.42
193.276	-141.42
193.631	424.58
193.986	-50.42
194.341	-176.42
194.696	-52.42
195.051	-4.42
195.406	-115.42
195.761	294.58
196.116	-83.42
196.471	-64.42
196.826	-35.42
197.181	-9.42
197.535	-152.42
197.89	-124.42
198.245	-114.42
198.6	-70.42
198.955	-44.42
199.31	-82.42
199.664	-95.42
200.019	-135.42
200.374	-110.42
200.729	-169.42
201.083	-161.42
201.438	-52.42
201.793	-183.42
202.147	-64.42
202.502	-80.42
202.856	-68.42
203.211	-172.42
203.566	-91.42
203.92	-100.42
204.275	-41.42
204.629	-174.42
204.984	-20.42
205.338	361.58
205.693	-126.42
206.047	-185.42
206.401	-123.42
206.756	-113.42
207.11	-207.42
207.465	-173.42
207.819	75.58
208.173	-140.42
208.528	-157.42
208.882	-172.42
209.236	-36.42
209.591	-182.42
209.945	-170.42
210.299	-27.42
210.653	-122.42
211.007	-88.42
211.362	-197.42
211.716	-96.42
212.07	-192.42
212.424	-108.42
212.778	-211.42
213.132	-157.42
213.486	-111.42
213.84	-201.42
214.194	-147.42
214.548	-140.42
214.902	360.58
215.256	-247.42
215.61	-308.42
215.964	-198.42
216.318	-242.42
216.672	-111.42
217.026	-225.42
217.38	-89.42
217.734	-92.42
218.087	-221.42
218.441	-86.42
218.795	25.58
219.149	-149.42
219.503	-208.42
219.856	-163.42
220.21	-117.42
220.564	-185.42
220.917	-65.42
221.271	-185.42
221.625	-100.42
221.978	-190.42
222.332	-74.42
222.685	-124.42
223.039	273.58
223.393	-119.42
223.746	-275.42
224.1	-170.42
224.453	-261.42
224.807	-176.42
225.16	-109.42
225.514	208.58
225.867	-183.42
226.22	6.58
226.574	-79.42
226.927	-78.42
227.281	310.58
227.634	-177.42
227.987	-152.42
228.341	-184.42
228.694	-133.42
229.047	-140.42
229.4	-190.42
229.754	-273.42
230.107	-102.42
230.46	-178.42
230.813	338.58
231.166	-98.42
231.519	-131.42
231.873	-42.42
232.226	-103.42
232.579	-235.42
232.932	-176.42
233.285	-227.42
233.638	-224.42
233.991	-72.42
234.344	-152.42
234.697	-217.42
235.05	-192.42
235.403	-171.42
235.756	-184.42
236.109	-126.42
236.461	-84.42
236.814	-154.42
237.167	-155.42
237.52	130.58
237.873	-215.42
238.226	-153.42
238.578	-164.42
238.931	-155.42
239.284	-145.42
239.637	-91.42
239.989	-259.42
240.342	-167.42
240.695	-240.42
241.047	-237.42
241.4	-104.42
241.752	47.58
242.105	-225.42
242.458	-125.42
242.81	-219.42
243.163	-193.42
243.515	-224.42
243.868	-165.42
244.22	-206.42
244.573	-183.42
244.925	-165.42
245.278	-96.42
245.63	-228.42
245.982	-132.42
246.335	-199.42
246.687	-131.42
247.039	-85.42
247.392	-109.42
247.744	-121.42
248.096	-201.42
248.449	-217.42
248.801	-57.42
249.153	-18.42
249.505	-166.42
249.857	-165.42
250.21	52.58
250.562	-209.42
250.914	-149.42
251.266	-280.42
251.618	-202.42
251.97	-246.42
252.322	-241.42
252.674	-227.42
253.026	-173.42
253.378	-173.42
253.73	-119.42
254.082	-84.42
254.434	-198.42
254.786	-217.42
255.138	-251.42
255.49	-149.42
255.842	-212.42
256.194	-122.42
256.546	-207.42
256.897	-219.42
257.249	-191.42
257.601	-228.42
257.953	-127.42
258.305	-152.42
258.656	-110.42
259.008	-216.42
259.36	-115.42
259.711	-172.42
260.063	-165.42
260.415	110.58
260.766	-195.42
261.118	-188.42
261.469	-236.42
261.821	-111.42
262.173	-266.42
262.524	-318.42
262.876	54.58
263.227	-211.42
263.579	-138.42
263.93	-201.42
264.282	-211.42
264.633	-221.42
264.984	-172.42
265.336	-130.42
265.687	8.58
266.038	-208.42
266.39	-197.42
266.741	-223.42
267.092	-251.42
267.444	-260.42
267.795	-168.42
268.146	-284.42
268.497	-170.42
268.849	-158.42
269.2	-64.42
269.551	-123.42
269.902	-205.42
270.253	-174.42
270.604	-192.42
270.955	-166.42
271.306	-95.42
271.658	-165.42
272.009	-200.42
272.36	-137.42
272.711	-221.42
273.062	-234.42
273.413	-175.42
273.763	-54.42
274.114	-131.42
274.465	-102.42
274.816	-213.42
275.167	-151.42
275.518	-255.42
275.869	-114.42
276.22	-34.42
276.57	-135.42
276.921	-162.42
277.272	-167.42
277.623	766.58
277.973	-94.42
278.324	-184.42
278.675	-72.42
279.025	-261.42
279.376	-205.42
279.727	-183.42
280.077	-126.42
280.428	-226.42
280.778	-117.42
281.129	-176.42
281.48	-300.42
281.83	-156.42
282.181	-203.42
282.531	-212.42
282.882	-258.42
283.232	-100.42
283.582	-89.42
283.933	-159.42
284.283	-262.42
284.634	-187.42
284.984	-189.42
285.334	-266.42
285.685	341.58
286.035	-159.42
286.385	-282.42
286.735	-121.42
287.086	-112.42
287.436	-84.42
287.786	-240.42
288.136	-68.42
288.486	-162.42
288.837	-235.42
289.187	63.58
289.537	-189.42
289.887	257.58
290.237	-193.42
290.587	-188.42
290.937	-164.42
291.287	-144.42
291.637	-220.42
291.987	-162.42
292.337	-212.42
292.687	-204.42
293.037	-124.42
293.387	-209.42
293.737	-101.42
294.087	-83.42
294.437	-211.42
294.786	-145.42
295.136	-247.42
295.486	-146.42
295.836	-221.42
296.186	-197.42
296.535	-230.42
296.885	-260.42
297.235	-272.42
297.584	-101.42
297.934	-152.42
298.284	-156.42
298.633	-185.42
298.983	-219.42
299.333	-167.42
299.682	-118.42
300.032	-201.42
300.381	-159.42
300.731	-221.42
301.08	-203.42
301.43	-210.42
301.779	-69.42
302.129	-156.42
302.478	-189.42
302.828	-183.42
303.177	-285.42
303.526	-177.42
303.876	12.58
304.225	-200.42
304.574	-218.42
304.924	-249.42
305.273	-110.42
305.622	-195.42
305.971	-86.42
306.321	-161.42
306.67	-233.42
307.019	-216.42
307.368	-217.42
307.717	-246.42
308.066	278.58
308.416	-169.42
308.765	-173.42
309.114	-170.42
309.463	-219.42
309.812	-198.42
310.161	-103.42
310.51	-141.42
310.859	-186.42
311.208	-168.42
311.557	-146.42
311.906	-190.42
312.255	-111.42
312.604	-213.42
312.952	-131.42
313.301	-211.42
313.65	-135.42
313.999	-167.42
314.348	-188.42
314.696	-38.42
315.045	-142.42
315.394	-148.42
315.743	-176.42
316.091	-111.42
316.44	-187.42
316.789	-160.42
317.137	-209.42
317.486	-146.42
317.835	-225.42
318.183	496.58
318.532	-144.42
318.88	-158.42
319.229	-36.42
319.577	-224.42
319.926	-107.42
320.274	-193.42
320.623	-187.42
320.971	-142.42
321.32	-194.42
321.668	-217.42
322.017	-170.42
322.365	-193.42
322.713	-142.42
323.062	-20.42
323.41	-121.42
323.758	-127.42
324.107	-195.42
324.455	-244.42
324.803	-194.42
325.151	-297.42
325.499	-207.42
325.848	-195.42
326.196	-184.42
326.544	-140.42
326.892	-149.42
327.24	-54.42
327.588	-251.42
327.936	-46.42
328.284	-77.42
328.632	-113.42
328.98	-211.42
329.328	-231.42
329.676	-34.42
330.024	-184.42
330.372	-221.42
330.72	-204.42
331.068	-138.42
331.416	-171.42
331.764	-212.42
332.112	-201.42
332.46	-112.42
332.807	-262.42
333.155	-197.42
333.503	-171.42
333.851	13.58
334.198	-207.42
334.546	-225.42
334.894	-218.42
335.242	-227.42
335.589	-208.42
335.937	-130.42
336.285	-191.42
336.632	-214.42
336.98	-160.42
337.327	-167.42
337.675	-117.42
338.022	-263.42
338.37	-38.42
338.717	-261.42
339.065	-187.42
339.412	-140.42
339.76	56.58
340.107	-31.42
340.455	-182.42
340.802	-223.42
341.149	-211.42
341.497	-206.42
341.844	-267.42
342.191	-43.42
342.539	-170.42
342.886	-150.42
343.233	-181.42
343.58	-141.42
343.928	-110.42
344.275	-189.42
344.622	-205.42
344.969	-198.42
345.316	-187.42
345.663	-294.42
346.01	-181.42
346.358	-139.42
346.705	-267.42
347.052	157.58
347.399	-119.42
347.746	-121.42
348.093	-20.42
348.44	-172.42
348.787	-121.42
349.134	-188.42
349.48	-149.42
349.827	-160.42
350.174	-258.42
350.521	-112.42
350.868	-228.42
351.215	-140.42
351.562	-205.42
351.908	-215.42
352.255	-203.42
352.602	-148.42
352.949	-185.42
353.295	-124.42
353.642	-264.42
353.989	-119.42
354.335	-166.42
354.682	-253.42
